,SMILES,pIC50,MDEC-23,SHsOH,MDEO-12,SsOH,minHBint10,LipoaffinityIndex,ATSc3,BCUTp-1h,mindssC,VC-5,BCUTc-1h,maxHsOH,minsOH,maxssO,minHsOH,minsssN,BCUTc-1l,minHBa,minHBint5,hmin,ETA_BetaP_s,MLogP,maxsOH,SPC-6,VPC-6
598,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC#C)C1CC[C@@H]2O,5.33320131633383,22.5675746959816,0.53797016723356,0.0,20.6550262188208,2.20444389394079,7.80000354691567,-0.0426712888365823,13.2778576941502,1.45610969387755,0.639835472109027,0.0858337572939266,0.320295178256487,10.1272263951877,0.0,0.217674988977072,0.0,-0.393036282609956,10.1272263951877,0.0,-0.0257401502267574,0.58696,3.55,10.5277998236331,15.4939568612525,10.7917288406162
599,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C#C)C1CC[C@@H]2O,6.37161106994969,21.3210525827088,0.572484056122448,0.0,20.5112426776266,2.31353807839076,7.12376660953115,-0.0314605201700774,12.8347055563835,1.34458191609977,0.639835472109027,0.121813658602063,0.341996567145376,10.0375863725119,0.0,0.230487488977072,0.0,-0.393035703358864,10.0375863725119,0.0,-0.021202522675737,0.59091,3.44,10.4736563051146,15.0297340401028,10.5054328055659
600,CCC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,5.28777133038046,22.5675746959816,0.508780746094734,0.0,20.7390300610985,2.10196154053669,9.13914680722211,-0.0378466846575702,13.4038041883978,1.59860969387755,0.639835472109027,0.125039616811067,0.302278596623834,10.178884558453,0.0,0.206502149470899,0.0,-0.393036282826423,10.178884558453,0.0,-0.0769901502267574,0.58696,3.55,10.5601455026455,15.4939568612525,10.7917288406162
601,CC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,5.63283051146532,21.3210525827088,0.534405746094734,0.0,20.6201531399596,2.18800979617244,8.48910971657953,-0.0378465632412078,13.0894298879904,1.58069302721088,0.639835472109027,0.125025487312617,0.317903596623834,10.1061804768203,0.0,0.216502149470899,0.0,-0.393036261755102,10.1061804768203,0.0,-0.0669901502267574,0.59091,3.44,10.5139726631393,15.0297340401028,10.7917288406162
602,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC=C)C1CC[C@@H]2O,5.75995022788735,22.5675746959816,0.523375456664147,0.0,20.6970281399596,2.15334700933058,9.0064336519878,-0.0390725212774945,13.4881789971619,1.52735969387755,0.639835472109027,0.125040926761953,0.311286887440161,10.1530554768203,0.0,0.212088569223986,0.0,-0.393036285782194,10.1530554768203,0.0,-0.0513651502267574,0.58696,3.55,10.5439726631393,15.4939568612525,10.7917288406162
603,CC\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,5.51684079028302,23.4164830827857,0.507209759286328,0.0,20.7962048183598,2.09580969147675,9.45089336931521,-0.0366831680813894,13.7297411618062,1.52254487906273,0.639835472109027,0.125159065199169,0.301979402872259,10.2119868039808,0.0,0.205230356414068,0.0,-0.393036117640794,10.2119868039808,0.0,-0.040531816893424,0.58333,3.65999999999999,10.584218014379,15.4527482874507,10.7917288406162
604,C\C=C\[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,5.93404701968613,22.5675746959816,0.527819901108591,0.0,20.7009517510708,2.16799539432268,8.82387919061528,-0.0366463273479859,13.5725537930194,1.51180413832199,0.639835472109027,0.125144508088376,0.314325081884605,10.1547915879314,0.0,0.213494819223985,0.0,-0.393036096859428,10.1547915879314,0.0,-0.0335873724489796,0.58696,3.55,10.5461601631393,15.4939568612525,10.7917288406162
605,C\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,5.70863114954842,22.5675746959816,0.527819901108591,0.0,20.7009517510708,2.16799539432268,8.82387919061528,-0.0366463273479859,13.5725537930194,1.51180413832199,0.639835472109027,0.125144508088376,0.314325081884605,10.1547915879314,0.0,0.213494819223985,0.0,-0.393036096859428,10.1547915879314,0.0,-0.0335873724489796,0.58696,3.55,10.5461601631393,15.4939568612525,10.7917288406162
606,CO\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,5.47508485246013,22.5675746959816,0.532834759286328,0.251976315339484,20.7449548183598,2.19120361087862,8.16505678314216,-0.0122686316919054,13.5329914885168,1.44254487906273,0.639835472109027,0.125184926169459,0.317604402872259,10.1807368039808,5.30818081013269,0.215230356414068,0.0,-0.393036284328313,5.30818081013269,0.0,-0.000531816893424075,0.60417,3.44,10.564218014379,15.4527482874507,10.7917288406162
607,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\Br)C1CC[C@@H]2O,5.39968067024834,22.5675746959816,0.526633558515999,0.0,20.7249158714411,2.16640698060754,8.45928646088202,-0.0316972832270939,14.0364280941833,1.5492115457294,0.639835472109027,0.125152975237635,0.313601702254976,10.1694038564499,0.0,0.213031856261023,0.0,-0.393036094114123,10.1694038564499,0.0,-0.0354392243008314,0.58696,3.33,10.5555120149911,15.4939568612525,10.7917288406162
608,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\Cl)C1CC[C@@H]2O,5.2518119729938,22.5675746959816,0.527187185059209,0.0,20.7177187263794,2.16766823494123,8.36017225943869,-0.0312792666974365,13.7471784847473,1.53797697782816,0.639835472109027,0.125157127677423,0.313939279415469,10.1650153533635,0.0,0.213247905643739,0.0,-0.393036095969291,0.930356138254341,0.0,-0.0345750267699672,0.59783,3.33,10.5527033730158,15.4939568612525,10.7917288406162
609,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C/Cl)C1CC[C@@H]2O,5.17457388223218,22.5675746959816,0.527187185059209,0.0,20.7177187263794,2.16766823494123,8.36017225943869,-0.0312792666974365,13.7471784847473,1.53797697782816,0.639835472109027,0.125157127677423,0.313939279415469,10.1650153533635,0.0,0.213247905643739,0.0,-0.393036095969291,0.930356138254341,0.0,-0.0345750267699672,0.59783,3.33,10.5527033730158,15.4939568612525,10.7917288406162
610,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\F)C1CC[C@@H]2O,5.38038499425719,22.5675746959816,0.566257401108591,0.0,20.5472017510708,2.2988958788394,8.08774281142395,-0.0315415761781303,13.2385011985941,1.27180413832199,0.639835472109027,0.0929778621823609,0.337762581884605,10.0610415879314,0.0,0.228494819223985,0.0,-0.393036104651671,10.0610415879314,0.0,0.0264126275510203,0.59783,3.33,10.4861601631393,15.4939568612525,10.7917288406162
611,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C/F)C1CC[C@@H]2O,5.36855623098683,22.5675746959816,0.566257401108591,0.0,20.5472017510708,2.2988958788394,8.08774281142395,-0.0315415761781303,13.2385011985941,1.27180413832199,0.639835472109027,0.0929778621823609,0.337762581884605,10.0610415879314,0.0,0.228494819223985,0.0,-0.393036104651671,10.0610415879314,0.0,0.0264126275510203,0.59783,3.33,10.4861601631393,15.4939568612525,10.7917288406162
612,CN(C)CCOc1ccc(cc1)\C(=C(\CCCCO)/c2ccccc2)\c3ccc(O)cc3,7.10237290870956,35.3760578939667,1.01077160371579,0.190692517849118,19.1597920067924,2.93485296291954,12.1028545321935,-0.0670139180694888,13.1451849000431,1.13331603783488,0.0932265361281857,0.0773171211346351,0.511562138085302,9.32780471748254,5.87900103058517,0.499209465630492,2.09578443562466,-0.421761652019288,2.09578443562466,0.0,-0.148850131975808,0.58594,4.1,9.83198728930986,7.80228115779782,2.51396346463632
613,CN(C)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,6.49485002168009,34.4070409959847,0.995061351065607,0.199999999999999,19.2983396768552,2.85685860299056,11.4625488550669,-0.0657387165529469,13.0812938631761,1.09675141198454,0.0932265361281857,0.0773043598754788,0.50747392844041,9.50354247018999,5.85917205905166,0.487587422625197,2.09060302972897,-0.421734399365631,2.09060302972897,0.0,-0.140585669165891,0.58871,3.98999999999999,9.79479720666523,7.82221001710933,2.50247770001237
614,CN(C)CCOc1ccc(cc1)\C(=C(\CCO)/c2ccccc2)\c3ccc(O)cc3,6.60205999132796,33.0915421914567,0.968833912014897,0.210818510677891,19.5224770209976,3.01937406611767,10.862709319376,-0.0788288985169922,12.9535121578991,1.03712178235491,0.0932265361281857,0.0778327571362862,0.51747392844041,9.74979720666523,5.83483321607645,0.451359983574487,2.08438397405936,-0.421231277774669,2.08438397405936,0.0,-0.130585669165891,0.59167,3.88,9.77267981433246,7.86724965869173,2.42876342065167
615,CSCCC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,8.0,34.4070409959847,0.491040656325319,0.0999999999999999,9.86680516503682,-0.28135000069856,13.6477424388613,-0.0582269358978722,13.2790922644481,1.23861124233644,0.0932265361281857,0.0767974185486639,0.491040656325319,9.86680516503682,5.91381890631214,0.491040656325319,2.11790839632005,-0.360544458999024,-0.57296681460967,0.0,-0.157018941280981,0.57813,4.1,9.86680516503682,7.80228115779782,2.53684005237285
616,CN(C)CCOc1ccc(cc1)\C(=C(\CCCN=[N+]=[N-])/c2ccccc2)\c3ccc(O)cc3,7.88605664769316,34.4070409959847,0.503671701626819,0.0999999999999999,9.84042392842831,2.95788498450449,11.5935110752407,-0.0663908050247211,13.1469194473906,1.0851655276308,0.0932265361281857,0.117270662516902,0.503671701626819,9.84042392842831,5.87264477029534,0.503671701626819,2.0858397077335,-0.360546376399254,2.0858397077335,0.0,-0.144387895979481,0.58333,3.76999999999999,9.84042392842831,7.80228115779782,2.50247770001237
617,CN(C)CCOc1ccc(cc1)\C(=C(\CCN=[N+]=[N-])/c2ccccc2)\c3ccc(O)cc3,9.0,33.0915421914567,0.51290781273793,0.0999999999999999,9.80459059509498,3.00133358117548,10.9952520240057,-0.076748396065374,13.0847627917827,1.03164937116822,0.0932265361281857,0.117256033678582,0.51290781273793,9.80459059509498,5.8516043363703,0.51290781273793,2.0792556347552,-0.360544033883223,2.0792556347552,0.0,-0.13515178486837,0.58594,3.66,9.80459059509498,7.80228115779782,2.44852765602773
618,CN(C)CCOc1ccc(cc1)\C(=C(\CCCC#N)/c2ccccc2)\c3ccc(O)cc3,7.60205999132796,35.3760578939667,0.503341697035451,0.0999999999999999,9.82372282649994,2.95498650687207,12.0126306059401,-0.0864803142355591,13.1417005467467,1.1055382600571,0.0932265361281857,0.118285253085721,0.503341697035451,9.82372282649994,5.87073656777525,0.503341697035451,2.09068239480833,-0.360829135385374,2.09068239480833,0.0,-0.144717900570849,0.58594,4.1,9.82372282649994,7.80228115779782,2.5048105515484
619,CN(C)CCOc1ccc(cc1)\C(=C(\CCC#N)/c2ccccc2)\c3ccc(O)cc3,6.69897000433602,34.4070409959847,0.512473928440409,0.0999999999999999,9.78479720666523,2.99754818322608,11.4094197477565,-0.0903145409709987,13.0743251303336,1.05675141198454,0.0932265361281857,0.118363367439139,0.512473928440409,9.78479720666523,5.84917205905165,0.512473928440409,2.08468586996565,-0.360826798961908,2.08468586996565,0.0,-0.135585669165891,0.58871,3.98999999999999,9.78479720666523,7.82221001710933,2.45369653505972
620,CN(C)CCOc1ccc(cc1)\C(=C(\CCCCl)/c2ccccc2)\c3ccc(O)cc3,7.0,34.4070409959847,0.499005404820371,0.0999999999999999,9.83326266937312,0.516103617811224,13.0882772804291,-0.0628705286853067,13.1741380643795,1.22603810608605,0.0932265361281857,0.0952888079800045,0.499005404820371,9.83326266937312,5.89763752175954,0.499005404820371,2.11434956538027,-0.360542350678408,1.03426458476338,0.0,-0.14905419278593,0.58871,3.98999999999999,9.83326266937312,7.82221001710933,2.5328249474949
621,CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccc(O)cc3,8.39794000867204,33.0915421914567,0.507227014860163,0.0999999999999999,9.79634041654177,2.98319300780507,12.4263169295345,-0.0724160231578043,13.139200214079,1.22329462186109,0.0932265361281857,0.0984477481737559,0.507227014860163,9.79634041654177,5.88137642595299,0.507227014860163,2.11192433493306,-0.360539996557936,0.96988010938947,0.0,-0.140832582746138,0.59167,3.88,9.79634041654177,7.86724965869173,2.57130816104116
622,CCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,6.39361863488939,10.0316291908314,0.604611195073631,0.0,9.24326332386081,0.0,5.6230205239604,0.0908925756327545,12.6627410426446,0.0,0.142130104068095,0.247560483527843,0.604611195073631,9.24326332386081,0.0,0.604611195073631,1.48086734693877,-0.360455100423336,1.48086734693877,0.0,0.0334448223733937,0.59211,2.45,9.24326332386081,7.3507363198378,1.81994319838486
623,CCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,7.04575749056067,11.8781899091954,0.594148232110668,0.0,9.29673040205011,0.0,5.59168064026103,0.0786594649707248,13.4409906935652,0.0,0.21100129801581,0.247617537263152,0.594148232110668,9.29673040205011,0.0,0.594148232110668,1.57635345804988,-0.360457384940781,1.57635345804988,0.0,-0.000698696145124855,0.5875,2.34,9.29673040205011,8.83403659419184,3.10270833513934
624,CCN(c1cccc(OC)c1)S(=O)(=O)c2ccc(O)cc2,5.70487291474781,12.1391489607682,0.597666750629187,0.421716332650874,9.29503559199672,3.07531219628385,5.70935405710024,0.0917416022775225,12.8001473726628,0.0,0.142130104068095,0.247573267486445,0.597666750629187,9.29503559199672,5.14553000153739,0.597666750629187,1.4417006802721,-0.360530617538011,1.4417006802721,0.0,0.0395559334845048,0.60714,2.44999999999999,9.29503559199672,8.05874572630051,1.97663713215093
625,CCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,6.5185573714977,10.6586608258371,0.594611195073631,0.0,9.28943616336699,0.0,6.12201592398769,0.0912631717579673,12.9771154368854,0.0,0.142130104068095,0.247571306617936,0.594611195073631,9.28943616336699,0.0,0.594611195073631,1.53642290249433,-0.36045773909601,1.53642290249433,0.0,0.00219482237339374,0.5875,2.55999999999999,9.28943616336699,7.7251450278237,1.98525605740342
626,CCN(c1ccc(O)cc1)S(=O)(=O)c2ccc(O)cc2,6.5654310959658,12.2449914207971,1.20518261837435,0.0,18.5238932067444,0.0,4.58282758739259,0.086771512026002,12.6921473930207,0.0,0.142130104068095,0.24756610723619,0.604611195073631,9.24601814479745,0.0,0.600571423300725,1.38308956916099,-0.361398080787476,1.38308956916099,0.830644071103407,0.0473337112622825,0.6,2.34,9.27787506194703,7.86077302096987,1.88666510448371
627,CCN(c1ccccc1)S(=O)(=O)c2ccc(O)c(C)c2,6.48412615628832,10.7479250680874,0.542111195073631,0.0,9.53030036089785,0.0,6.11754304994301,0.0953318586740769,12.7413358618585,0.0,0.179397903693091,0.247574084905016,0.542111195073631,9.53030036089785,0.0,0.542111195073631,1.4942006802721,-0.360187173570753,1.4942006802721,0.0,0.0195559334845047,0.5875,2.55999999999999,9.53030036089785,8.59662795911411,2.21368482597932
628,CC(C)N(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,6.05998184499234,11.257065186226,0.592265516061286,0.0,9.29525020657686,0.0,6.20418529137662,0.0840542806806851,13.2914899046624,0.0,0.205010327097337,0.247805554851666,0.592265516061286,9.29525020657686,0.0,0.592265516061286,1.52253401360544,-0.360457839143648,1.52253401360544,0.0,-0.0221107331821618,0.5875,2.55999999999999,9.29525020657686,8.91973907112866,2.47938604624621
629,CCN(c1ccccc1OC)S(=O)(=O)c2ccc(O)cc2,6.08092190762393,11.8781899091954,0.596346732263714,0.493242414866094,9.30543640143793,0.0,5.66627054344725,0.0739963406107956,12.9375533874635,0.0,0.153023308030925,0.247654856587949,0.596346732263714,9.30543640143793,5.25587212354077,0.596346732263714,1.42415438397581,-0.36052190377736,1.42415438397581,0.0,0.0335397770219196,0.60714,2.44999999999999,9.30543640143793,8.85252030769589,2.17568632068687
630,CC(C)(C)CN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,5.86296254521049,10.0316291908314,0.574611195073631,0.0,9.37252258312007,0.0,7.4832632041459,0.091936766815921,13.6058649562126,0.0,0.142130104068095,0.247597581339928,0.574611195073631,9.37252258312007,0.0,0.574611195073631,1.5642006802721,-0.360463438071962,1.5642006802721,0.0,-0.0603051776266062,0.57955,2.78,9.37252258312007,9.97685095131567,3.19720972130755
631,Oc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccccc3,6.30102999566398,16.5378416255392,0.575092587278508,0.0,9.42127203045538,0.0,7.83061546585208,0.100866910328021,13.6120840650917,0.0,0.142130104068095,0.247890390374838,0.575092587278508,9.42127203045538,0.0,0.575092587278508,1.51790438397581,-0.360468759720642,1.51790438397581,0.0,-0.0360024565381709,0.59375,3.0,9.42127203045538,8.61766141952835,2.16310738790442
632,Oc1ccc(cc1)S(=O)(=O)N(C2CCCCC2)c3ccccc3,6.06248210798265,16.34906426361,0.564001053251368,0.0,9.43478596823384,0.0,7.35856629091497,0.084669113940644,14.0048647445714,0.0,0.165506538502339,0.247835200419115,0.564001053251368,9.43478596823384,0.0,0.564001053251368,1.71614512471655,-0.360466271823608,1.71614512471655,0.0,-0.104610733182161,0.59783,2.88999999999999,9.43478596823384,9.6469981556714,3.05017629269749
633,Oc1ccc(cc1)S(=O)(=O)N(c2ccccc2)c3ccccc3,6.38721614328026,16.34906426361,0.581146258460021,0.0,9.4030997244832,0.0,7.41703964160518,0.0747831614487446,13.9326772340417,0.0,0.139196457237249,0.25182269084907,0.581146258460021,9.4030997244832,0.0,0.581146258460021,1.4392006802721,-0.360465587208469,1.4392006802721,0.0,-0.0243442932728648,0.59783,2.88999999999999,9.4030997244832,9.6469981556714,2.19677554124199
634,CCCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,6.49894073778225,11.0960036213519,0.586346732263714,0.0,9.32749401460665,0.0,6.68577776485587,0.0912594290826739,13.1343028245131,0.0,0.142130104068095,0.247575031692384,0.586346732263714,9.32749401460665,0.0,0.586346732263714,1.56767290249433,-0.360460559369242,1.56767290249433,0.0,-0.0178051776266062,0.58333,2.67,9.32749401460665,7.57114662864397,1.9501554184528
635,Oc1ccc(cc1)S(=O)(=O)N(CC=C)c2ccccc2,6.62893213772826,10.6586608258371,0.600197614826718,0.0,9.27326332386081,0.0,6.27239646978008,0.101445565865762,13.0614902782052,0.0,0.142130104068095,0.247858255779862,0.600197614826718,9.27326332386081,0.0,0.600197614826718,1.41836734693877,-0.360456984710729,1.41836734693877,0.0,0.0455976001511714,0.5875,2.55999999999999,9.27326332386081,7.7251450278237,1.81175347183435
636,CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(C)c2,7.39794000867204,13.3753861217554,0.521648232110668,0.0,9.62994027859332,0.0,6.58268317804372,0.0834664797449272,13.8339593703444,0.0,0.248269097640807,0.247642059092091,0.521648232110668,9.62994027859332,0.0,0.521648232110668,1.64524234693877,-0.360192059776023,1.64524234693877,0.0,-0.0458375850340136,0.57955,2.55999999999999,9.62994027859332,10.3672277132342,3.57605482179189
637,CCCN(c1ccccc1c2ccccc2)S(=O)(=O)c3ccc(O)c(C)c3,6.59687947882418,21.8176748918624,0.497359964369603,0.0,9.76926165716295,0.0,9.4526479602862,0.0958793507016414,13.8447572127009,0.0,0.217766753198399,0.247628555705917,0.497359964369603,9.76926165716295,0.0,0.497359964369603,1.60762660619803,-0.36020622225806,1.60762660619803,0.0,-0.115639802217183,0.58333,3.33,9.76926165716295,11.891358551572,3.30214235791853
638,CCCN(c1ccccc1F)S(=O)(=O)c2ccc(O)cc2,7.13076828026902,12.7498330130931,0.599611195073631,0.0,9.27355138970443,0.0,6.40434278801725,0.061294621121835,12.9543655981187,0.0,0.151894696790145,0.247671682116651,0.599611195073631,9.27355138970443,0.0,0.599611195073631,1.19845993953136,-0.360461774204748,1.19845993953136,0.0,0.0382166477702188,0.59524,2.44999999999999,9.27355138970443,9.1213360739579,2.14004374520348
639,CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(c2)C(F)(F)F,7.22184874961636,13.3753861217554,0.581648232110668,0.0,9.43681527859332,0.0,7.82233209571843,0.174664963221073,13.8254283934726,0.0,0.260564676534895,0.419178094895023,0.581648232110668,9.43681527859332,0.0,0.581648232110668,1.29872874149659,-0.359875393582059,1.29872874149659,0.0,-0.0241521269001432,0.6,2.22999999999999,9.43681527859332,12.882798927314,3.62906843262018
640,CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,7.58502665202918,12.7498330130931,0.584148232110668,0.0,9.34290324155629,0.0,6.09043680202512,0.0790278332256383,13.7553652729132,0.0,0.21100129801581,0.247628386746827,0.584148232110668,9.34290324155629,0.0,0.584148232110668,1.63190901360544,-0.36046001076304,1.63190901360544,0.0,-0.0319486961451248,0.58333,2.44999999999999,9.34290324155629,9.1213360739579,3.18231319419743
641,CCCN(c1c(C)cccc1CC)S(=O)(=O)c2ccc(O)c(C)c2,8.15490195998574,16.0571457810608,0.503846732263714,0.0,9.70276150431859,0.0,8.24509608002762,0.102237014590495,13.8416470601015,0.0,0.226430861060491,0.247614785378774,0.503846732263714,9.70276150431859,0.0,0.503846732263714,1.65508030990173,-0.360197757195304,1.65508030990173,0.0,-0.0984046674225249,0.57292,3.0,9.70276150431859,12.0822267242914,3.77556234753331
642,CCCN(c1c(C)cccc1C)S(=O)(=O)c2ccc(O)c(C)c2,7.85387196432176,14.3175627450057,0.512111195073631,0.0,9.66470365307892,0.0,7.72953131661388,0.102426624166291,13.684459431527,0.0,0.235883949049505,0.247610623164643,0.512111195073631,9.66470365307892,0.0,0.512111195073631,1.62383030990173,-0.360194948261061,1.62383030990173,0.0,-0.0741940665154952,0.57609,2.88999999999999,9.66470365307892,11.9117339176883,3.61305648612991
643,CCCN(c1c(Cl)cccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,7.79588001734407,14.3175627450057,0.511617367913138,0.0,9.67779007283201,0.0,6.72545816265682,0.0671549393049461,14.0337094367988,0.0,0.244526732083854,0.247722479298067,0.511617367913138,9.67779007283201,0.0,0.511617367913138,1.70562043335852,-0.36019488673497,0.622515453483633,0.0,-0.0772804862685816,0.59783,2.44999999999999,9.67779007283201,11.9117339176883,3.83110334328176
644,CCCN(c1c(CC)cccc1CC)S(=O)(=O)c2ccc(O)c(C)c2,8.30102999566398,17.7968535690582,0.495582269453797,0.0,9.74081935555826,0.0,8.76127195455248,0.102047637401841,13.9988347425778,0.0,0.216977773071478,0.247618977408706,0.495582269453797,9.74081935555826,0.0,0.495582269453797,1.68633030990173,-0.360200549220759,1.68633030990173,0.0,-0.123914871504157,0.57,3.11,9.74081935555826,12.1322055988598,3.87138718437648
645,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,7.58502665202918,14.3175627450057,0.511864281493384,0.0,9.67124686295546,0.0,7.23076634457362,0.0808377806327585,13.8590843965246,0.0,0.24020534056668,0.247666272058074,0.511864281493384,9.67124686295546,0.0,0.511864281493384,1.66472537163013,-0.36019490539753,0.59634261397746,0.0,-0.0757372763920384,0.58696,2.67,9.67124686295546,11.9117339176883,3.72038084334196
646,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)cc2,7.61978875828839,13.9236977027344,0.574364281493384,0.0,9.38420982591842,0.0,6.73461016233644,0.0763991426398941,13.7804903010876,0.0,0.202937540941683,0.247652557591575,0.574364281493384,9.38420982591842,0.0,0.574364281493384,1.6513920382968,-0.360462869805479,0.599212317528748,0.0,-0.0618483875031494,0.59091,2.55999999999999,9.38420982591842,10.665842278412,3.3266392157475
647,CCCN(c1ccccc1C(F)(F)F)S(=O)(=O)c2ccc(O)cc2,7.26760624017703,12.7498330130931,0.597007889288507,0.0,9.29146461284493,7.91301773715099,7.75866885344373,0.148872828497292,13.2573656205882,0.0,0.187372171063755,0.418215212306595,0.597007889288507,9.29146461284493,0.0,0.597007889288507,0.900334939531368,-0.36047142672572,0.900334939531368,0.0,0.0118561035525315,0.60417,2.34,9.29146461284493,11.6039046267473,2.58590481290628
648,CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,7.29242982390206,13.3753861217554,0.521864281493384,0.0,9.62713163661801,0.0,6.67655823757774,0.0789496511295009,13.5447093863254,0.0,0.217334304906092,0.24765330427747,0.521864281493384,9.62713163661801,0.0,0.521864281493384,1.62768833459309,-0.360192334294508,0.6016821201503,0.0,-0.0444872763920384,0.59091,2.55999999999999,9.62713163661801,10.3672277132342,3.03055924752847
649,CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)cc2,7.3767507096021,12.7498330130931,0.584364281493384,0.0,9.34009459958098,0.0,6.18147178323171,0.0745112125019889,13.4661151919029,0.0,0.180066505281096,0.247639625836539,0.584364281493384,9.34009459958098,0.0,0.584364281493384,1.61435500125976,-0.360460286114993,0.604551823701588,0.0,-0.0305983875031494,0.59524,2.44999999999999,9.34009459958098,9.1213360739579,2.63681761993402
650,CCCN(c1ccccc1C)S(=O)(=O)c2ccc(O)c(C)c2,6.96257350205938,13.3753861217554,0.522111195073631,0.0,9.62058842674147,0.0,7.17194203677849,0.0988943490905537,13.3700845380984,0.0,0.212344391794663,0.247597751717837,0.522111195073631,9.62058842674147,0.0,0.522111195073631,1.5867932728647,-0.360192380642102,1.5867932728647,0.0,-0.0429440665154952,0.57955,2.78,9.62058842674147,10.3672277132342,2.94256850061814
651,CC1CCc2ccccc2N1S(=O)(=O)c3ccc(O)cc3,6.31966448658544,16.0208981470969,0.582265516061286,0.0,9.35053827242048,0.0,6.21251751317892,0.0888710375032675,13.4607402555691,0.0,0.204693521254244,0.24782831498184,0.582265516061286,9.35053827242048,0.0,0.582265516061286,1.64637660619803,-0.360460135433884,1.64637660619803,0.0,-0.0533607331821618,0.60714,2.67,9.35053827242048,10.9727386110742,3.53467237647413
652,Oc1ccc2c(CCN(c3ccccc3Cl)S2(=O)=O)c1,6.04963514562388,14.905007978465,0.554557182727953,0.0,9.50005987735875,0.0,5.08624159043545,0.0701533176259232,13.0066167901935,0.0,0.208861013590294,0.24791796330289,0.554557182727953,9.50005987735875,0.0,0.554557182727953,1.63518833459309,-0.360447432519413,0.624708034333989,0.0,0.000651612496850528,0.625,2.34,9.50005987735875,11.0328761841614,3.32414658185802
653,Cc1c(O)ccc2c1CCc3cc(O)cc(C=C)c23,6.61978875828839,21.5490649024733,0.993669414525069,0.0,19.5927849689258,0.0,7.01272424613672,-0.0171005813752482,11.4704789227545,0.0,0.166375600596046,0.0842572529651861,0.506984205719324,9.75908294490635,0.0,0.486685208805744,0.0,-0.361251882347075,9.75908294490635,0.0,0.194125566893424,0.57895,3.11,9.83370202401948,9.64151246518085,3.1731842012317
654,Cc1cc(O)c(C)c2c1c3ccc(O)c(C)c3OC2(C)CC=C,6.80410034759077,14.4463497762664,0.858413092088687,0.447213595499958,20.3330567628285,0.0,8.19123324903418,-0.0283088327728755,12.0944565081423,0.0,0.293550107492355,0.103421868714126,0.457898203262786,10.0512069056017,6.34638888888888,0.4005148888259,0.0,-0.361072827167335,6.34638888888888,2.54182324027926,-0.415208333333333,0.58696,3.33,10.2818498572268,16.7313104860589,5.64772089054581
655,Cc1c(O)ccc2c1OC(C)(C)c3c(C)c(O)ccc23,6.32975414692588,12.0374525550392,0.962040973796926,0.447213595499958,19.830783047787,0.0,6.49832415448895,-0.0159432013151842,11.2662886282082,0.0,0.288453197418993,0.101192916845581,0.494501212522045,9.87216306584362,6.12208333333333,0.46753976127488,0.0,-0.361077739081962,6.12208333333333,2.86231738017158,-0.310555555555555,0.6,3.0,9.95861998194339,14.3286844337957,4.5889983992387
